catId,catName,prodDesc,prodId,prodName,prodPrice
78,Vegetables,"PR. KG. Norsk, BaRe, 20,00 pr. kg",1861,Tomater løsvekt,20.0
78,Vegetables,,2880,Crispisalat,14.9
78,Vegetables,,3840,Hjertesalat,10.0
78,Vegetables,,5793,Sukkererter,15.9
78,Vegetables,,5825,Snacksgulrot,14.9
78,Vegetables,,5834,Sukkererter,14.9
78,Vegetables,,7267,Blomkål og brokkoli,9.9
78,Vegetables,,10233,Tomater,14.9
78,Vegetables,,10265,Babgulrøtter,10.9
78,Vegetables,,10533,Tomater,19.9
78,Vegetables,,10539,Babygulrøtter,10.9
78,Vegetables,,29502,Tomat Shaker,14.9
78,Vegetables,,29503,Hjertsalat,9.9
78,Vegetables,"150/250 g Fra 40,00/kg",1058,Coop minigulrot/ snackgulrot,20.0
78,Vegetables,,1065,Brokkoli,9.9
78,Vegetables,"1,5 kg. Pr kg 19,93",1066,Økologiske poteter,29.9
78,Vegetables,"Hjertesalat 2pk , cherrytomater 250 g. Pr enhet",1212,Hjertesalat/ cherrytomater,15.0
78,Vegetables,,3778,Brokkoli,9.9
78,Vegetables,"150/250 g Fra 40,00/kg",3802,Coop mini-/snackgulrøtter,20.0
78,Vegetables,,3905,Brokkoli,9.9
78,Vegetables,,6005,Gulrøtter,16.9
78,Vegetables,Pr kg,10857,Søtpoteter,16.9
78,Vegetables,"700 g. Pr kg 28,43",10860,Änglamark gulrøtter,19.9
78,Vegetables,Pr kg,10913,Søtpoteter,16.9
78,Vegetables,"700 g. Pr kg 28,43",10916,Änglamark gulrøtter,19.9
78,Vegetables,"150 g. Pr kg 66,00",11155,Lille-knerten minigulrøtter,9.9
78,Vegetables,Modnet,11161,Avocado 2 pk,50.0
78,Vegetables,"700 g. Pr kg 28,43",11177,Änglamark gulrøtter,19.9
78,Vegetables,Rød. Pr kg,11827,Hodekål,21.9
78,Vegetables,1 kg,11834,Coop gulrøtter,14.9
78,Vegetables,Pr kg,11855,Kålrot,12.9
78,Vegetables,400 g. Pr kg,11882,Coop rosenkål,24.9
78,Vegetables,Pr kg,11897,Hodekål,12.9
78,Vegetables,1 kg,11904,Coop gulrøtter,14.9
78,Vegetables,Pr kg,11908,Kålrot,12.9
78,Vegetables,"Crispisalat 150 g, løk 4 pk, rødløk 400 g, sukkererter 150 g, snackpaprika 2 pk, cherrytomat 250 g. Pr enhet",16791,Grønnsaksmiks,15.0
78,Vegetables,12 cm,16797,Grønne planter mix,39.9
78,Vegetables,"150 g. Pr kg 66,00",29850,Lille-knerten minigulrøtter,9.9
78,Vegetables,"500 g. Pr kg 39,80",29851,Klasetomater,19.9
78,Vegetables,"150 g. Pr kg 132,67",29853,Lille-knerten snackpaprika,19.9
78,Vegetables,"520g, Finsbråten. 47,88/kg",1228,Røkte kjøttpølser,24.9
78,Vegetables,"pr bunt, Season",1236,Vårløk,12.9
78,Vegetables,"beger, 750g, Gartner. 19,87/kg",1239,Gulrot,14.9
78,Vegetables,norsk,1240,Agurk,12.9
78,Vegetables,"créme fraîche, 400g, Eldorado. 49,75/kg",1790,Potetsalat,19.9
78,Vegetables,norsk,1792,Isbergsalat,14.9
78,Vegetables,norsk,1795,Blomkål,12.9
78,Vegetables,"sous vide, 1kg",1797,Mais i biter,29.9
78,Vegetables,"grovhakkede, 400g, Coppola. 25,00/kg",2653,Tomater,10.0
78,Vegetables,"alle varianter, 65g. 66,67/kg",2656,Babyleaf,10.0
78,Vegetables,"hele, skrellede, 400g, Eldorado. 20,83/kg u. lake",2657,Tomater,10.0
78,Vegetables,"180g, Stavland. 55,56/kg",2659,Tomatpuré,10.0
78,Vegetables,"425g, Eldorado. 12,20/kg",2663,Tomatbønner,10.0
78,Vegetables,"ruccola & pesto, 150g, Arla. 66,67/kg",2664,Apetina kremost,10.0
78,Vegetables,"rød/gul, 2pk, Season",2684,Løk,10.0
78,Vegetables,"200-400g, Gartner. 62,25-124,50/kg",3705,Et utvalg tomater i beger,24.9
78,Vegetables,,3722,Rødbeter i bunt,19.9
78,Vegetables,,3726,Minipurre,19.9
78,Vegetables,,3748,Norske rødbeter i bunt,19.9
78,Vegetables,"shaker, 175g, Gartner. 113,71/kg",3757,Søte tomater,19.9
78,Vegetables,,3773,Norske gulrøtter,19.9
78,Vegetables,,5954,Gulrøtter,14.9
78,Vegetables,"pr pk, 500g",7099,Guacamole kit,39.9
78,Vegetables,,7123,Norsk brokkoli/blomkål,12.9
78,Vegetables,"pr stk, Gartner",7130,Salatløk,19.9
78,Vegetables,"pr pk, Season",10928,Tomat Romantica,24.9
78,Vegetables,"250g. 59,60/kg",10936,Selskapsgulrøtter,14.9
78,Vegetables,"400g, Season. 62,25/kg",11119,Tomat Romantica,24.9
78,Vegetables,"regnbue, 750g, Gartner. 26,53/kg",11122,Gulrøtter,19.9
78,Vegetables,"beger, 750g, Gartner. 19,87/kg",29923,Gulrøtter,14.9
78,Vegetables,"Season/Gartner 74,75-132,89/kg Delicioso/Romantica/Juanita/Dulcita, 200-400g",29939,Tomat,29.9
79,Canned Fruit and Vegetables,"PR PK. 450 g. Pr kg 65,78",6060,Bonduelle gourmetmais 3 pk,29.6
79,Canned Fruit and Vegetables,"450 g Fra 44,44/kg. 1 pk 29,70",17131,Bonduelle gourmetmais 3 pk,40.0
79,Canned Fruit and Vegetables,"Hele og hakkede. 400 g Fra 25,00/kg. 1 boks fra 17,50",17130,Coppola hermetiske tomater,20.0
79,Canned Fruit and Vegetables,"450 g Fra 44,44/kg. 1 pk 29,70",16372,Bonduelle gourmetmais 3 pk,40.0
79,Canned Fruit and Vegetables,"Hele og hakkede. 400 g Fra 25,00/kg. 1 boks fra 17,50",16371,Coppola hermetiske tomater,20.0
79,Canned Fruit and Vegetables,"234/410 g Pr kg 18,38",10595,Coop kidneybønner,4.3
79,Canned Fruit and Vegetables,"594 g. Pr kg 24,41",4039,Coop maiskorn 3 pk,14.5
79,Canned Fruit and Vegetables,"3 pk. 450 g. Pr kg 55,33",30151,Bonduelle gourmetmais,24.9
79,Canned Fruit and Vegetables,"I biter. 3 x 227 g Fra 33,04/kg. Ord.pris 29,50",10802,Coop ananas,45.0
79,Canned Fruit and Vegetables,"594 g. Pr kg 24,41",10790,Coop maiskorn 3 pk,14.5
79,Canned Fruit and Vegetables,"594 g. Pr kg 24,41",10718,Coop maiskorn 3 pk,14.5
79,Canned Fruit and Vegetables,"I biter. 3 x 227 g Fra 33,04/kg. Ord.pris 29,50",10740,Coop ananas,45.0
79,Canned Fruit and Vegetables,,3841,First Price maiskorn,4.4
79,Canned Fruit and Vegetables,,29558,Maiskorn,4.4
79,Canned Fruit and Vegetables,,29534,Eldorado Oliven Sort,9.9
79,Canned Fruit and Vegetables,,29524,Sort oliven,14.9
79,Canned Fruit and Vegetables,,29520,Cherrytomater italiensk,14.9
79,Canned Fruit and Vegetables,,29517,Mutti crushed tomater,10.0
79,Canned Fruit and Vegetables,,7262,Maiskorn,4.4
79,Canned Fruit and Vegetables,,10247,Miskorn,4.4
79,Canned Fruit and Vegetables,,10537,Maiskorn,4.4
79,Canned Fruit and Vegetables,,11089,Maiskorn,4.4
79,Canned Fruit and Vegetables,"Skivede. 500/850 g. Pr kg 39,80",11889,Nora rødbeter,19.9
79,Canned Fruit and Vegetables,"Skivede. 430/850 g. Pr kg 83,26",11883,Nora sylteagurker,35.8
79,Canned Fruit and Vegetables,"450 g. Pr kg 32,22",11873,Nora rødkål,14.5
79,Canned Fruit and Vegetables,"450 g. Pr kg 36,44",11862,Nora surkål,16.4
79,Canned Fruit and Vegetables,"Hele, flådde. 400 g. Pr kg 25,00",29834,Coop tomater,10.0
79,Canned Fruit and Vegetables,"285 g. Pr kg 25,26",29836,Gogreen grønne linser,7.2
79,Canned Fruit and Vegetables,"Økologiske. 280 g. Pr kg 40,36",29838,Gogreen mais,11.3
79,Canned Fruit and Vegetables,"biter i juice, 3pk, Del Monte. 60,58/kg",7125,Ananas,24.9
79,Canned Fruit and Vegetables,"fersk, 450g. 44,22/kg",10932,Rødkål/surkål,19.9
80,Frozen fruits and vegetables,"700 g. Pr kg 21,29",30154,Coop brokkoli buketter,14.9
80,Frozen fruits and vegetables,,3824,First price brokkoliblanding,14.9
80,Frozen fruits and vegetables,,7252,Brokkoliblanding,14.9
80,Frozen fruits and vegetables,,10268,Jordbær,16.9
80,Frozen fruits and vegetables,,10527,Jordbær,16.9
80,Frozen fruits and vegetables,,11075,Brokkoliblanding,14.4
80,Frozen fruits and vegetables,,11080,Babygulrøtter,10.9
80,Frozen fruits and vegetables,,11107,Jordbær,16.9
80,Frozen fruits and vegetables,,29541,Eldorado Skogsbær,15.9
80,Frozen fruits and vegetables,,29546,Eldorado Bringebær,19.9
80,Frozen fruits and vegetables,"Opphøgde potteter, Mini-røsti og mandelpotetstappe. Fra 450 g Fra 50,00/kg. fra 30,90",6007,Hoff produkter,50.0
80,Frozen fruits and vegetables,"300g, HOFF. 43,00/kg",3715,Løkringer,12.9
80,Frozen fruits and vegetables,"utvalgte varianter, 320-750g. 35,87-84,06/kg",7095,Grønnsaker fra Findus til knallpris!,26.9
80,Frozen fruits and vegetables,"600g, Eldorado. 24,83/kg",11128,Pommes Strips,14.9
140,Pre-made salad,"PR PK. 180 g Pr kg 171,67",29990,Coop kreps- og chilisalat,30.9
140,Pre-made salad,"Kylling- og rekesalat. 180/200 g Fra 100,00/kg. 1 beger fra 23,70",16401,Delikat påleggssalater,40.0
140,Pre-made salad,"pr hg. fra ferskvaredisken (149,00/kg)",3962,Gresk salat,14.9
140,Pre-made salad,"200g, MENY",3968,Løksalat,24.9
140,Pre-made salad,"200g, MENY, (129,50/kg)",3995,Coleslaw,25.9
140,Pre-made salad,"fra ferskvaredisken (149,00/kg). pr hg",3954,Brokkolisalat med tørrsaltet bacon.,14.9
140,Pre-made salad,"200 g. Pr kg 124,50",30145,Delikat rekesalat,24.9
140,Pre-made salad,,29562,Italiensk salat,20.9
140,Pre-made salad,,7256,Eldorado potetsalat,20.9
140,Pre-made salad,,7253,Eldorado italiensk salat,16.9
140,Pre-made salad,"200 g. Pr kg 102,50v",10835,Delikat rødbetsalat,20.5
140,Pre-made salad,"200 g. Pr kg 144,50",10889,Delikat eggesalat,28.9
140,Pre-made salad,"200 g. Pr kg 102,50v",10894,Delikat rødbetsalat,20.5
140,Pre-made salad,"200 g. Pr kg 139,00",11852,Delikat kyllingsalat,27.8
140,Pre-made salad,"200 g. Pr kg 102,50",11861,Delikat rødbetsalat,20.5
140,Pre-made salad,"200 g. Pr kg 102,50",11905,Delikat rødbetsalat,20.5
140,Pre-made salad,"200 g. Pr kg 139,00",11918,Delikat kyllingsalat,27.8
140,Pre-made salad,"200 g. Pr kg 144,50",10829,Delikat eggesalat,28.9
140,Pre-made salad,180 g,29875,Coop crabstick-/italiensk salat,30.0
140,Pre-made salad,"200g, Mills. 74,50/kg",29947,Delikat Italiensk salat,14.9
141,Potatoes,"Assortert. Utvalget kan variere Pr kg 12,45",29994,Coop poteter 2 kg,24.9
141,Potatoes,"PR PK. Assortert. Utvalget kan variere fra butikk til butikk Pr kg 9,95",10635,Poteter 2 kg,19.9
141,Potatoes,"Fryst. 750 g. Fra 46,67/kg Ord.pris 40,50",4047,Coop fløtegratinerte poteter,70.0
141,Potatoes,"Coop. Assorterte. 5 kg. Pr kg 9,38",10776,Norske poteter,46.9
141,Potatoes,"Coop. Assorterte. 5 kg. Pr kg 9,38 Utvalget kan variere fra butikk til butikk",10714,Norske poteter,46.9
141,Potatoes,,11096,Snål Potet pose,14.9
141,Potatoes,"Assorterte. Norske. 2 kg. Pr kg 9,95 Utvalget kan variere fra butikk til butikk",10819,Coop poteter,19.9
141,Potatoes,"Assorterte. Norske. 2 kg. Pr kg 9,95 Utvalget kan variere fra butikk til butikk",10881,Coop poteter,19.9
141,Potatoes,"1,5 kg. Pr kg",11886,Änglamark økologiske poteter,29.9
141,Potatoes,450-500 g,16152,Hoff opphøgde potteter og mandelpotetstappe,50.0
141,Potatoes,450-500 g,16809,Hoff opphøgde potteter og mandelpotetstappe,50.0
141,Potatoes,"Økologiske. 1,5 kg. Pr kg 19,93",29849,Änglamark poteter,29.9
141,Potatoes,"1,5 kg. Pr kg 13,27",3779,Änglamark økologiske poteter,19.9
141,Potatoes,"600g, HOFF. 49,83/kg",7103,Fløtegratinerte poteter,29.9
141,Potatoes,"pr pk, 1200g, Bama. 41,58/kg. til",7097,Fløtepotet,49.9
141,Potatoes,"røde/gule, 1,5kg, Gartner. 13,27/kg",5968,Nypoteter,19.9
141,Potatoes,"uten skall, 1 kg",10934,Mandelpoteter,29.9
141,Potatoes,"utvalgte varianter, pr kg, Gartner",11152,Poteter,9.9
82,Bread and Wrap,Fra 400 g. Laveste pris gjelder *Gjelder ikke butikkbakte brød,163,Alle dagsferske brød,42.0
82,Bread and Wrap,Laveste pris gjelder,168,Alle dagsferske småvarer,20.0
82,Bread and Wrap,"560 g. Fra 34,82/kg. 1 pk 25,60",263,Coop morgenstykker 8 pk,39.0
82,Bread and Wrap,"Brunost og ost&gressløk. Fra 36 g Fra 208,33/kg. fra 10,80",311,Wasa sandwich,15.0
82,Bread and Wrap,eller 4 f o r 35. Laveste pris gjelder,600,All dagsfersk småbakst,20.0
82,Bread and Wrap,Fra 400 g Laveste pris gjelder. *Gjelder ikke butikkstekte brød,602,Alle dagsferske brød,44.0
82,Bread and Wrap,"600 g. Pr kg 51,00",605,Wasa havre,30.6
82,Bread and Wrap,"200 g. Pr kg 58,50",607,Wasa rugsprø,11.7
82,Bread and Wrap,eller 4 f o r 35. Laveste pris gjelder,609,All dagsfersk småbakst,35.0
82,Bread and Wrap,"Glutenfritt. 140 g. Pr kg 142,14",624,Semper chia superknäcke,19.9
82,Bread and Wrap,"Glutenfritt. 215 g. Pr kg 180,93",628,Semper havreknäcke,38.9
82,Bread and Wrap,"Hvete, havre, fullkorn og gylden rug. 450 g Fra 50,00/kg. 1 pk fra 28,90",100,Polarbrød 12 pk,45.0
82,Bread and Wrap,"PR PK. 400 g. Pr kg 45,00",102,Coop pitabrød 2 pk,18.0
82,Bread and Wrap,"Fryst. 600 g. Pr kg 47,50",135,Hatting grove rundstykker,28.5
82,Bread and Wrap,"500 g. Fra 40,00/kg. 1 pk fra 27,60",277,Coop runde fullkorn-/havre-/hvetebrød 12 pk,40.0
82,Bread and Wrap,"742 g. Fra 26,95/kg. 1 pk 44,40",283,Santa maria wrap 12 pk,40.0
82,Bread and Wrap,"480/500 g. Fra 20,00/kg. 1 pk 19,90",291,Coop rosinboller/hveteboller 8 pk,20.0
82,Bread and Wrap,"26-240 g. Fra 11,00/kg. 1 stk se hylleetikett",322,Alle coop småvarer,22.0
82,Bread and Wrap,"742 g. Fra 26,95/kg. 1 pk 44,40",330,Santa maria original wrap tortilla,40.0
82,Bread and Wrap,"Utvalgte varianter. 450 g. Fra 55,56/kg. 1 pk fra 29,90",335,Polarbrød 12 pk,50.0
82,Bread and Wrap,Plukk og miks. Laveste pris gjelder.,656,All småbakst 2 for 22.,22.0
82,Bread and Wrap,"PR PK. 300 g Pr kg 24,33",664,X-tra baguetter 2 pk,7.3
82,Bread and Wrap,"560 g Pr kg 45,71",682,Coop morgenstykker 8 pk,25.6
82,Bread and Wrap,Grovbrød Se utvalget i butikk,698,Ukens brød,24.9
82,Bread and Wrap,"560 g. 44,64/kg Ord.pris 31,50",703,Coop morgenstykker,50.0
82,Bread and Wrap,"PR PK. Økologiske. 300 g Pr kg 53,33",1074,Änglamark fullkornstykker,16.0
82,Bread and Wrap,"PR PK. 370 g Pr kg 28,11",1080,Coop tex mex soft tortillas,10.4
82,Bread and Wrap,"4 varianter. Fra 400-450 g Pr kg fra 64,22",1098,Coop runde brød 12 pk,28.9
82,Bread and Wrap,"175 g. Pr kg 149,29",1153,Kornmo knekkebrød,24.9
82,Bread and Wrap,Grovbrød Se utvalget i butikk,1157,Ukens brød,24.9
82,Bread and Wrap,"Soft, 6 stk/370 g. 27,03/kg Ord.pris 12,50",1167,Coop tex mex tortillas,20.0
82,Bread and Wrap,"560 g. 44,64/kg Ord.pris 31,50",1176,Coop morgenstykker,50.0
82,Bread and Wrap,"PR PK. Original. 300 g Pr kg 66,33",1864,Ideal flatbrød,19.9
82,Bread and Wrap,"PR PK. Av hvete. 400 g Pr kg 45,00",1874,Coop pitabrød,18.0
82,Bread and Wrap,Laveste pris gjelder *Gjelder ikke butikkbakte eller oppskåret brød,3804,Alle dagsferske brød,45.0
82,Bread and Wrap,"PR PK. 600 g. Pr kg 44,50",6056,Hatting grove rundstykker,26.7
82,Bread and Wrap,Laveste pris gjelder *Gjelder ikke butikkbakte eller oppskåret brød,7948,Alle dagsferske brød,45.0
82,Bread and Wrap,"230 g Pr kg 150,00",10601,Änglamark knekkebrød sesam,34.5
82,Bread and Wrap,"Store. 540 g Pr kg 51,30",10621,Hatting burgerbrød,27.7
82,Bread and Wrap,"Fryst. 800 g Fra 25,00/kg. 1 pk 29,30",16373,Høns posepakket,40.0
82,Bread and Wrap,"275 g Fra 54,55/kg. 1 pk 21,70",16386,Wasa sport knekkebrød,30.0
82,Bread and Wrap,"8/12 pk Fra 44,44/kg. 1 pk fra 28,90",16398,Coop runde brød/løvepoter/ knerten ekspedisjonsbrød,40.0
82,Bread and Wrap,"Stort utvalg. 150-250 g Fra 100,00/kg. 1 pk fra 30,90",16400,Coop knekkebrød,50.0
82,Bread and Wrap,2for46,29958,Alle dagsferske brød,46.0
82,Bread and Wrap,"PR PK. 400 g Pr kg 44,75",29966,Coop pitabrød,17.9
82,Bread and Wrap,"PR PK. 55 g Pr kg 285,45",29970,Coop tørrgjær 5 stk,15.7
82,Bread and Wrap,laveste pris gjelder. 3for35,29975,All småbakst. ,35.0
82,Bread and Wrap,"520 g økonomi, Wasa, pr. kg 26,73",32,Husman knekkebrød,13.9
82,Bread and Wrap,"Billig ste. i KIWI. 750 g First Price, pr. kg 9,20",54,Kneipp brød,6.9
82,Bread and Wrap,"Billig ste. i KIWI. 16 stk First Price, 1,50",61,Sandwichbaguetter,23.9
82,Bread and Wrap,"500 g Våre minste, Bakehuset, pr. kg 35,80",72,Bygdebrød,17.9
82,Bread and Wrap,"750 g Bakehuset, pr. kg 33,20",73,100% grovt brød,24.9
82,Bread and Wrap,"500 g Våre minste, Bakehuset, pr. kg 35,80",74,Skogbrød,17.9
82,Bread and Wrap,"480 g Bakehuset, pr. kg 53,96",75,Frozen matpakkebrix,25.9
82,Bread and Wrap,"450 g Våre minste, Bakehuset, pr. kg 44,22",76,Engloff,19.9
82,Bread and Wrap,"500 g Våre minste, Bakehuset, pr. kg 35,80",77,Seterbrød,17.9
82,Bread and Wrap,"500 g Våre minste, Bakehuset, pr. kg 39,80",78,Åkerbrød,19.9
82,Bread and Wrap,"750 g Bakehuset, pr. kg 37,20",80,Julius favorittbrød,27.9
82,Bread and Wrap,"700 g Pågen, pr. kg 45,29",82,Kjernesunt,31.7
82,Bread and Wrap,"400 g rug, pr. kg 55,50",98,Ryvita,22.2
82,Bread and Wrap,"750 g Bakehuset, pr. kg 33,20",1023,Grovt brød,24.9
82,Bread and Wrap,"620 g Bakehuset, pr. kg 53,06.",1024,Speltbrød,32.9
82,Bread and Wrap,,1036,Terteskjell,31.1
82,Bread and Wrap,"400 g rug, pr. kg 57,50",1042,Ryvita,23.0
82,Bread and Wrap,"750 g Eldorado, pr. kg 33,87",1045,Kornbrød lettstekt,25.4
82,Bread and Wrap,"156 g Bakehuset, pr. kg 95,51",1274,Dagens grove hamburgerbrød,14.9
82,Bread and Wrap,"160 g Bakehuset, pr. kg 80,00",1275,Dagens hamburgerbrød brioche,12.8
82,Bread and Wrap,"750 g Bakehuset, pr. kg 33,20",1354,100% grovt brød,24.9
82,Bread and Wrap,"620 g Bakehuset, pr. kg 53,06",1358,Speltbrød,32.9
82,Bread and Wrap,"400 g rug, pr. kg 57,50",1361,Ryvita,23.0
82,Bread and Wrap,"742 g Santa Maria, pr. kg 56,47",1362,Wrap tortilla,41.9
82,Bread and Wrap,"156 g Bakehuset, pr. kg 95,51",1385,Dagens grove hamburgerbrød,14.9
82,Bread and Wrap,"160 g Bakehuset, pr. kg 80,00",1386,Dagens hamburgerbrød brioche,12.8
82,Bread and Wrap,"750 g Bakehuset, pr. kg 33,20",1465,100% grovt brød,24.9
82,Bread and Wrap,"620 g Bakehuset, pr. kg 53,06",1469,Speltbrød,32.9
82,Bread and Wrap,"400 g rug, pr. kg 57,50",1472,Ryvita,23.0
82,Bread and Wrap,"742 g Santa Maria, pr. kg 56,47",1473,Wrap tortilla,41.9
82,Bread and Wrap,"156 g Bakehuset, pr. kg 95,51",1683,Dagens grove hamburgerbrød,14.9
82,Bread and Wrap,"160 g Bakehuset, pr. kg 80,00",1684,Dagens hamburgerbrød brioche,12.8
82,Bread and Wrap,"12 pk. 450 g. Havre, hvete og fullkorn. Pr kg 55,33",246,Et utvalg Polarbrød,24.9
82,Bread and Wrap,"560 g. Pr brød. Pr kg 44,46",247,Coop gresk landbrød,24.9
82,Bread and Wrap,"500 g. Pr brød Pr kg 39,80",248,Coop lunchbrød,19.9
82,Bread and Wrap,"560 g. Pr brød. Pr kg 44,46.",484,Gresk landbrød,24.9
82,Bread and Wrap,"750 g. Pr brød. Pr kg 26,53.",489,Coop jegerbrød,19.9
82,Bread and Wrap,"400 g. Pr stk Pr kg 25,00.",789,Coop baguette,10.0
82,Bread and Wrap,"400 g. Pr pk. Pr kg 50,00. Ronema r",797,Coop løvepoter 8 pk,20.0
82,Bread and Wrap,"3 varianter. 450 g. Pr pk Pr kg 44,44. Ronema",799,Coop runde brød 12 pk,20.0
82,Bread and Wrap,"480/500 g. Pr pose Pr kg fra 20,00.",842,Coop rosinboller/hveteboller 8 pk,10.0
82,Bread and Wrap,"400 g. Pr stk Pr kg 25,00.",909,Coop baguette,10.0
82,Bread and Wrap,"400 g. Pr pk. Pr kg 50,00. Ronema r",917,Coop løvepoter 8 pk,20.0
82,Bread and Wrap,"3 varianter. 450 g. Pr pk Pr kg 44,44. Ronema",919,Coop runde brød 12 pk,20.0
82,Bread and Wrap,"480/500 g. Pr pose Pr kg fra 20,00.",962,Coop rosinboller/hveteboller 8 pk,10.0
82,Bread and Wrap,"560 g. Pr brød. Pr kg 44,46",3895,COOP GRESK LANDBRØD,24.9
82,Bread and Wrap,"500 g. Pr brød. Pr kg 39,80",3898,COOP KJELLTECH LUNCHBRØD,19.9
82,Bread and Wrap,"140-160g, fint/flerkorn, United bakeries, (62,50-71,43/kg)",349,Halvbaguetter,10.0
82,Bread and Wrap,"140-160g, fint/flerkorn, United bakeries, (62,50-71,43/kg). Nystekt i butikk",363,Halvbaguetter,10.0
82,Bread and Wrap,"30-37g, brunost/ yoghurt/cheese& french herbs/ cheese, Wasa",380,Sandwich,10.0
82,Bread and Wrap,,386,Knekkebr?d,30.0
82,Bread and Wrap,,392,Landeveisbr?d,20.0
82,Bread and Wrap,,402,Briks,20.0
82,Bread and Wrap,"320-520g, 4pk, surdeig, Jacobs Utvalgte (38,46-62,50/kg)",408,P?lsebr?d/ Burgerbr?d,20.0
82,Bread and Wrap,"ord.pris 39,90/stk. 700g, butikkstekt, Jacobs Utvalgte (35,71/kg)",539,Grovt kornbrød,25.0
82,Bread and Wrap,"ca 700g, Jacobs Utvalgte, nystekt, 57% grovt (35,71/kg)",544,Grovt kornbrød,25.0
82,Bread and Wrap,"140g (71,43/kg)",1580,Nystekt baguette,10.0
82,Bread and Wrap,"140g (71,43/kg)",1588,Nystekt baguette,10.0
82,Bread and Wrap,"700g, Jacobs Utvalgte, butikkstekt, 57% grovt (35,71/kg)",1591,Grovt kornbrød,25.0
82,Bread and Wrap,"140g (71,43/kg)",1618,Nystekt baguette,10.0
82,Bread and Wrap,"260 g, 4pk, sammenbakt, Noen (57,31/kg)",1632,Pølsebrød,14.9
82,Bread and Wrap,"ca 750g, butikkstekt, 28% grovt (33,33/kg)",1638,Anniebrød,25.0
82,Bread and Wrap,"700g, butikkstekt, 56% grovt (35,71/kg)",2976,Grovt bondebrød,25.0
82,Bread and Wrap,"160g, 2pk, Noen (93,13/kg)",2982,Brioche burgerbrød,14.9
82,Bread and Wrap,"140g (71,43/kg)",2983,Nystekt baguette,10.0
82,Bread and Wrap,"700g, butikkstekt, 56% grovt (35,71/kg)",2996,Grovt bondebrød,25.0
82,Bread and Wrap,Plukk & miks,3008,Nystekte rundstykker,35.0
82,Bread and Wrap,"140g (71,43/kg)",3950,Nystekt baguette,10.0
82,Bread and Wrap,"2pk, Noen",3959,Grove burgerbrød,14.9
82,Bread and Wrap,ny type brød hver torsdag,3967,Ukens nystekte brød,25.0
82,Bread and Wrap,Plukk & miks,3970,Nystekte rundstykker,35.0
82,Bread and Wrap,"260g, 4pk, sammenbakt, Noen (57,31/kg)",3973,Pølsebrød,14.9
82,Bread and Wrap,"ca 85g, fra bakeriet (117,64/kg). pr porsj",3985,Nystekt focaccia,10.0
82,Bread and Wrap,"160g, 2pk, Noen (93,13/kg)",3996,Brioche burgerbrød,14.9
82,Bread and Wrap,"Plukk & miks, hvete, rosin, müsli, sjokolade",4005,Store nystekte boller,30.0
82,Bread and Wrap,Grovbrød Se utvalget i butikk,460,Ukens brød,24.9
82,Bread and Wrap,"560 g. 44,64/kg Ord.pris 31,50",465,Coop morgenstykker,50.0
82,Bread and Wrap,"175 g. Pr kg 149,29",1107,Kornmo knekkebrød,24.9
82,Bread and Wrap,Grovbrød Se utvalget i butikk,1111,Ukens brød,24.9
82,Bread and Wrap,"Soft, 6 stk/370 g. 27,03/kg Ord.pris 12,50",1121,Coop tex mex tortillas,20.0
82,Bread and Wrap,"560 g. 44,64/kg Ord.pris 31,50",1130,Coop morgenstykker,50.0
82,Bread and Wrap,"600 g. Pr kg 49,83",4012,Wasa havreknekkebrød,29.9
82,Bread and Wrap,"560 g. Fra 44,64/kg. Ord.pris 31,50",4030,Coop morgenstykker,50.0
82,Bread and Wrap,"Fra 180 g. Pr kg fra 119,60",4032,Coop knekkebrød,29.9
82,Bread and Wrap,"Soft, 6 stk/370 g. Fra 27,03/kg. Ord.pris 12,50",4043,Coop tex mex tortillas,20.0
82,Bread and Wrap,Laveste pris gjelder *Gjelder ikke butikkbakte eller oppskåret brød,4048,Utvalgte dagsferske brød,45.0
82,Bread and Wrap,"55 g. Pr kg 180,00",10775,Coop tørrgjær 5-pk,9.9
82,Bread and Wrap,Se utvalget i butikk. Pr brød,10781,UKENS brød,24.9
82,Bread and Wrap,"450 g. Pr kg 55,33",30140,Polarbrød 12 pk,24.9
82,Bread and Wrap,,30147,UKENS brød,24.9
82,Bread and Wrap,"Soft. 6 stk/370 g. 27,03/kg. Ord.pris 12,50",30158,Coop tex mex tortillas,20.0
82,Bread and Wrap,"560 g. 35,71/kg Ord.pris 23,90",30166,Coop morgenstykker,40.0
82,Bread and Wrap,"Store, Bakehuset, 540g Enh.pris 36,85 pr.kg.",509,Reale Burgerbrød,24.9
82,Bread and Wrap,"Bakehuset, 600g Enh.pris 44,83 pr.kg.",522,Skjærgårdsloff,26.9
82,Bread and Wrap,"Nystekt. Bakehuset, 750g Enh.pris 33,20 pr.kg. BRØD. UKENS",534,Mors brød,24.9
82,Bread and Wrap,"Coop. 800 g. Pr kg 37,38",569,Matpakkebrød,29.9
82,Bread and Wrap,"560 g. 44,64/kg Ord.pris 31,50",575,Coop morgenstykker,50.0
82,Bread and Wrap,Halvgrovt Se utvalget i butikk,1894,Ukens brød,29.9
82,Bread and Wrap,"520 g. Pr kg 44,04",1895,Mors hjemmebakte flatbrød,22.9
82,Bread and Wrap,"Matpakkebrød. Coop. 800 g. Pr brød Pr kg 31,13",7857,Matpakkebrød.,24.9
